best_book_id,book_id_new,title,small_image_url,original_publication_year,average_rating,authors,medium_image_url,large_image_url
16218778,7238.0,Coming Clean,https://images.gr-assets.com/books/1381962759s/16218778.jpg,2013.0,3.88,Kimberly Rae Miller,https://images.gr-assets.com/books/1381962759m/16218778.jpg,https://images.gr-assets.com/books/1381962759l/16218778.jpg
5368,7239.0,Forever Amber ,https://images.gr-assets.com/books/1350464965s/5368.jpg,1944.0,3.98,Kathleen Winsor,https://images.gr-assets.com/books/1350464965m/5368.jpg,https://images.gr-assets.com/books/1350464965l/5368.jpg
8619814,7240.0,"The Emerald Atlas (The Books of Beginning, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011.0,3.92,John  Stephens,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
28390369,7241.0,Swing Time,https://images.gr-assets.com/books/1456491713s/28390369.jpg,2016.0,3.6,Zadie Smith,https://images.gr-assets.com/books/1456491713m/28390369.jpg,https://images.gr-assets.com/books/1456491713l/28390369.jpg
42435,7242.0,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001.0,4.25,Doug Stanton,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1819632,7243.0,"Chibi Vampire, Vol. 01",https://images.gr-assets.com/books/1404303540s/1819632.jpg,2003.0,3.99,Yuna Kagesaki,https://images.gr-assets.com/books/1404303540m/1819632.jpg,https://images.gr-assets.com/books/1404303540l/1819632.jpg
18667779,7244.0,Everything Leads to You,https://images.gr-assets.com/books/1389744233s/18667779.jpg,2014.0,3.89,Nina LaCour,https://images.gr-assets.com/books/1389744233m/18667779.jpg,https://images.gr-assets.com/books/1389744233l/18667779.jpg
363851,7245.0,Jeremy Fink and the Meaning of Life,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006.0,4.02,Wendy Mass,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
216048,7246.0,"Thank You, Mr. Falker",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998.0,4.52,Patricia Polacco,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20821159,7247.0,The Peripheral,https://images.gr-assets.com/books/1402651292s/20821159.jpg,2014.0,3.94,William Gibson,https://images.gr-assets.com/books/1402651292m/20821159.jpg,https://images.gr-assets.com/books/1402651292l/20821159.jpg
6464937,7248.0,Too Much Happiness,https://images.gr-assets.com/books/1320459874s/6464937.jpg,2009.0,3.82,Alice Munro,https://images.gr-assets.com/books/1320459874m/6464937.jpg,https://images.gr-assets.com/books/1320459874l/6464937.jpg
13614836,7249.0,"Tempting the Best Man (Gamble Brothers, #1)",https://images.gr-assets.com/books/1336112984s/13614836.jpg,2012.0,3.73,"J. Lynn, Jennifer L. Armentrout",https://images.gr-assets.com/books/1336112984m/13614836.jpg,https://images.gr-assets.com/books/1336112984l/13614836.jpg
17158513,7250.0,"Captive Prince: Volume Two (Captive Prince, #2)",https://images.gr-assets.com/books/1356027904s/17158513.jpg,2015.0,4.51,C.S. Pacat,https://images.gr-assets.com/books/1356027904m/17158513.jpg,https://images.gr-assets.com/books/1356027904l/17158513.jpg
10970532,7251.0,"The Siren (The Original Sinners, #1)",https://images.gr-assets.com/books/1335832751s/10970532.jpg,2012.0,4.05,Tiffany Reisz,https://images.gr-assets.com/books/1335832751m/10970532.jpg,https://images.gr-assets.com/books/1335832751l/10970532.jpg
267243,7252.0,Ironweed,https://images.gr-assets.com/books/1408926209s/267243.jpg,1983.0,3.86,William  Kennedy,https://images.gr-assets.com/books/1408926209m/267243.jpg,https://images.gr-assets.com/books/1408926209l/267243.jpg
6621101,7253.0,"Deception (Alex Delaware, #25)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009.0,3.96,Jonathan Kellerman,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
40580,7254.0,Stupid White Men,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001.0,3.3,Michael Moore,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
23766634,7255.0,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",https://images.gr-assets.com/books/1485528243s/23766634.jpg,2017.0,4.54,Sarah J. Maas,https://images.gr-assets.com/books/1485528243m/23766634.jpg,https://images.gr-assets.com/books/1485528243l/23766634.jpg
4893390,7256.0,"The Faceless Ones (Skulduggery Pleasant, #3)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,4.4,Derek Landy,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
63689,7257.0,The Great Railway Bazaar,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1969.0,3.91,Paul Theroux,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13117308,7258.0,"Black List (Scot Harvath, #11)",https://images.gr-assets.com/books/1339809055s/13117308.jpg,2012.0,4.2,Brad Thor,https://images.gr-assets.com/books/1339809055m/13117308.jpg,https://images.gr-assets.com/books/1339809055l/13117308.jpg
22417,7259.0,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",https://images.gr-assets.com/books/1427758922s/22417.jpg,1999.0,4.35,"Warren Ellis, Darick Robertson",https://images.gr-assets.com/books/1427758922m/22417.jpg,https://images.gr-assets.com/books/1427758922l/22417.jpg
101869,7260.0,"The Atrocity Archives (Laundry Files, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004.0,3.95,Charles Stross,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10867,7261.0,The Pleasure of My Company,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,3.78,Steve Martin,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
138683,7262.0,"Dark Fire (Matthew Shardlake, #2)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004.0,4.24,C.J. Sansom,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17831619,7263.0,"Beautiful Beginning (Beautiful Bastard, #3.5)",https://images.gr-assets.com/books/1377128262s/17831619.jpg,2013.0,4.24,Christina Lauren,https://images.gr-assets.com/books/1377128262m/17831619.jpg,https://images.gr-assets.com/books/1377128262l/17831619.jpg
11381910,7264.0,Heft,https://images.gr-assets.com/books/1327958826s/11381910.jpg,2012.0,3.96,Liz Moore,https://images.gr-assets.com/books/1327958826m/11381910.jpg,https://images.gr-assets.com/books/1327958826l/11381910.jpg
7998,7265.0,"Outcast of Redwall (Redwall, #8)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995.0,3.9,Brian Jacques,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
543873,7266.0,Mister Pip,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006.0,3.66,Lloyd Jones,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1191,7267.0,Giada's Family Dinners,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006.0,3.99,"Giada De Laurentiis, Victoria Pearson",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
185012,7268.0,Doubt,https://images.gr-assets.com/books/1327908288s/185012.jpg,2005.0,4.13,John Patrick Shanley,https://images.gr-assets.com/books/1327908288m/185012.jpg,https://images.gr-assets.com/books/1327908288l/185012.jpg
675614,7269.0,"Book of Shadows (Sweep, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001.0,4.04,Cate Tiernan,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22609080,7270.0,"After We Fell (After, #3)",https://images.gr-assets.com/books/1420938115s/22609080.jpg,2014.0,3.88,Anna Todd,https://images.gr-assets.com/books/1420938115m/22609080.jpg,https://images.gr-assets.com/books/1420938115l/22609080.jpg
6589074,7271.0,Elizabeth Street,https://images.gr-assets.com/books/1328420628s/6589074.jpg,2006.0,3.9,Laurie Fabiano,https://images.gr-assets.com/books/1328420628m/6589074.jpg,https://images.gr-assets.com/books/1328420628l/6589074.jpg
13415554,7272.0,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",https://images.gr-assets.com/books/1335782612s/13415554.jpg,2012.0,4.23,Sarah J. Maas,https://images.gr-assets.com/books/1335782612m/13415554.jpg,https://images.gr-assets.com/books/1335782612l/13415554.jpg
24965,7273.0,Fear and Trembling,https://images.gr-assets.com/books/1309286516s/24965.jpg,1843.0,4.01,"Søren Kierkegaard, Alastair Hannay",https://images.gr-assets.com/books/1309286516m/24965.jpg,https://images.gr-assets.com/books/1309286516l/24965.jpg
30334,7274.0,"Hawksong (The Kiesha'ra, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,4.15,Amelia Atwater-Rhodes,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
45260,7275.0,"The Naked God (Night's Dawn, #3)",https://images.gr-assets.com/books/1316548289s/45260.jpg,1999.0,4.2,Peter F. Hamilton,https://images.gr-assets.com/books/1316548289m/45260.jpg,https://images.gr-assets.com/books/1316548289l/45260.jpg
14481,7276.0,"Come Back, Amelia Bedelia",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1971.0,4.25,"Peggy Parish, Wallace Tripp",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
790171,7277.0,Kon-Tiki: Across The Pacific In A Raft,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1948.0,4.1,Thor Heyerdahl,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
15815364,7278.0,How to Get Filthy Rich in Rising Asia,https://images.gr-assets.com/books/1353428459s/15815364.jpg,2013.0,3.76,Mohsin Hamid,https://images.gr-assets.com/books/1353428459m/15815364.jpg,https://images.gr-assets.com/books/1353428459l/15815364.jpg
15852,7279.0,Relativity: The Special and the General Theory,https://images.gr-assets.com/books/1420607613s/15852.jpg,1916.0,4.17,"Albert Einstein, Nigel Calder, Robert W. Lawson",https://images.gr-assets.com/books/1420607613m/15852.jpg,https://images.gr-assets.com/books/1420607613l/15852.jpg
33770,7280.0,Getting Over It,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000.0,3.53,Anna Maxted,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10866233,7281.0,The List,https://images.gr-assets.com/books/1439733432s/10866233.jpg,2012.0,3.46,Siobhan Vivian,https://images.gr-assets.com/books/1439733432m/10866233.jpg,https://images.gr-assets.com/books/1439733432l/10866233.jpg
19534,7282.0,The Brothers K,https://images.gr-assets.com/books/1403176622s/19534.jpg,1992.0,4.39,David James Duncan,https://images.gr-assets.com/books/1403176622m/19534.jpg,https://images.gr-assets.com/books/1403176622l/19534.jpg
9484114,7283.0,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,https://images.gr-assets.com/books/1381289860s/9484114.jpg,2010.0,4.15,Shawn Achor,https://images.gr-assets.com/books/1381289860m/9484114.jpg,https://images.gr-assets.com/books/1381289860l/9484114.jpg
13167796,7284.0,"A Dog's Journey (A Dog's Purpose, #2)",https://images.gr-assets.com/books/1327061453s/13167796.jpg,2012.0,4.41,W. Bruce Cameron,https://images.gr-assets.com/books/1327061453m/13167796.jpg,https://images.gr-assets.com/books/1327061453l/13167796.jpg
11389341,7285.0,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011.0,4.43,"Timothy J. Keller, Kathy  Keller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6672183,7286.0,Batman & Robin: Batman Reborn,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010.0,4.08,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1157452,7287.0,"MeruPuri, Vol. 1 (MeruPuri, #1)",https://images.gr-assets.com/books/1324321395s/1157452.jpg,2002.0,4.14,Matsuri Hino,https://images.gr-assets.com/books/1324321395m/1157452.jpg,https://images.gr-assets.com/books/1324321395l/1157452.jpg
11031,7288.0,The Flanders Panel,https://images.gr-assets.com/books/1328874807s/11031.jpg,1990.0,3.8,"Arturo Pérez-Reverte, Margaret Jull Costa",https://images.gr-assets.com/books/1328874807m/11031.jpg,https://images.gr-assets.com/books/1328874807l/11031.jpg
576570,7289.0,The Princess and the Pea,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1835.0,4.1,"Janet Stevens, Hans Christian Andersen",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4662,7290.0,The Short Stories,https://images.gr-assets.com/books/1400891315s/4662.jpg,1920.0,4.23,"F. Scott Fitzgerald, Matthew J. Bruccoli",https://images.gr-assets.com/books/1400891315m/4662.jpg,https://images.gr-assets.com/books/1400891315l/4662.jpg
397466,7291.0,"Dark Angel (Casteel, #2)",https://images.gr-assets.com/books/1322289444s/397466.jpg,1986.0,3.96,V.C. Andrews,https://images.gr-assets.com/books/1322289444m/397466.jpg,https://images.gr-assets.com/books/1322289444l/397466.jpg
77787,7292.0,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",https://images.gr-assets.com/books/1326718522s/77787.jpg,1997.0,3.98,Timothy Zahn,https://images.gr-assets.com/books/1326718522m/77787.jpg,https://images.gr-assets.com/books/1326718522l/77787.jpg
22471294,7293.0,Black Lies,https://images.gr-assets.com/books/1407450110s/22471294.jpg,2014.0,4.32,Alessandra Torre,https://images.gr-assets.com/books/1407450110m/22471294.jpg,https://images.gr-assets.com/books/1407450110l/22471294.jpg
351648,7294.0,What the Dead Know,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007.0,3.54,Laura Lippman,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17798233,7295.0,"Rome (Marked Men, #3)",https://images.gr-assets.com/books/1378491674s/17798233.jpg,2014.0,4.22,"Jay Crownover, Charlotte Connan de vries",https://images.gr-assets.com/books/1378491674m/17798233.jpg,https://images.gr-assets.com/books/1378491674l/17798233.jpg
76527,7296.0,"The Life and Opinions of Tristram Shandy, Gentleman",https://images.gr-assets.com/books/1403402384s/76527.jpg,1767.0,3.74,"Laurence Sterne, Melvyn New",https://images.gr-assets.com/books/1403402384m/76527.jpg,https://images.gr-assets.com/books/1403402384l/76527.jpg
765148,7297.0,Giraffes Can't Dance,https://images.gr-assets.com/books/1306505271s/765148.jpg,,4.28,"Giles Andreae, Guy Parker-Rees",https://images.gr-assets.com/books/1306505271m/765148.jpg,https://images.gr-assets.com/books/1306505271l/765148.jpg
98048,7298.0,The Passion of Artemisia,https://images.gr-assets.com/books/1311648181s/98048.jpg,2001.0,3.86,Susan Vreeland,https://images.gr-assets.com/books/1311648181m/98048.jpg,https://images.gr-assets.com/books/1311648181l/98048.jpg
270435,7299.0,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,https://images.gr-assets.com/books/1404193356s/270435.jpg,1976.0,4.34,Louise L. Hay,https://images.gr-assets.com/books/1404193356m/270435.jpg,https://images.gr-assets.com/books/1404193356l/270435.jpg
284698,7300.0,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)",https://images.gr-assets.com/books/1371146694s/284698.jpg,2003.0,3.95,"Mia Ikumi, Reiko Yoshida",https://images.gr-assets.com/books/1371146694m/284698.jpg,https://images.gr-assets.com/books/1371146694l/284698.jpg
11595276,7301.0,The Miseducation of Cameron Post,https://images.gr-assets.com/books/1309190566s/11595276.jpg,2012.0,3.99,Emily M. Danforth,https://images.gr-assets.com/books/1309190566m/11595276.jpg,https://images.gr-assets.com/books/1309190566l/11595276.jpg
1967070,7302.0,Coraline (Illustrated/Graphic Novel Edition),https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,3.96,"Neil Gaiman, P. Craig Russell",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
